STUDY_ID	SAMPLE_ID	JAK1	JAK2	STAT1	STAT3	IRF1	IFNGR1	IFNG
brca_tcga	TCGA-BH-A0BJ-01	0.194	0.0595	-0.6019	0.4156	0.0984	-0.2469	-0.3145
brca_tcga	TCGA-BH-A0BM-01	-0.1528	0.1902	-0.8865	-0.4941	-0.0601	-0.2029	-0.1996
brca_tcga	TCGA-BH-A0C0-01	-0.7093	0.0855	1.4217	-0.1722	1.7405	0.0872	3.084
brca_tcga	TCGA-BH-A0DK-01	1.16	-0.3851	0.6671	-0.8597	0.32	0.0582	-0.2277
brca_tcga	TCGA-BH-A0DP-01	0.2403	-0.043	-0.4778	0.9644	1.1888	0.1578	-0.3058
brca_tcga	TCGA-BH-A0DS-01	-0.9233	-1.0339	-0.7142	-0.5909	0.2245	-0.1651	-0.1385
brca_tcga	TCGA-BH-A0E0-01	-0.0907	-1.0538	-1.0142	-1.9597	-0.8882	-0.6591	-0.3596
brca_tcga	TCGA-BH-A0E1-01	-0.2591	0.2848	-0.5529	-0.0868	-0.8054	-0.5969	-0.3596
brca_tcga	TCGA-BH-A0E2-01	-0.5672	2.817	-0.4458	-1.4115	-0.3083	-0.6571	-0.2117
brca_tcga	TCGA-BH-A0GY-01	3.3719	-0.185	-0.2049	-0.3302	-0.1151	0.0493	-0.303
brca_tcga	TCGA-BH-A0GZ-01	-0.891	-0.9096	-0.9511	-1.0825	-0.5588	-0.2387	-0.3195
brca_tcga	TCGA-BH-A0H0-01	-1.8439	-0.3104	-0.6486	-1.9678	-0.6515	-1.4678	-0.2131
brca_tcga	TCGA-BH-A0H6-01	1.5611	-0.2503	-0.7584	-0.7472	-0.7397	-0.9041	-0.3426
brca_tcga	TCGA-BH-A0H7-01	0.0816	-0.9628	0.1663	-0.3808	-0.5938	-0.7856	-0.3459
brca_tcga	TCGA-BH-A0H9-01	-0.4921	-0.801	-0.7596	-0.3032	-0.9454	-0.3957	-0.3432
brca_tcga	TCGA-BH-A0HB-01	-0.7976	-0.9765	0.0572	-2.1488	0.1502	-0.3427	-0.2595
brca_tcga	TCGA-BH-A0HK-01	-1	-0.2767	-0.6827	-1.5583	-0.2479	0.0324	-0.3155
brca_tcga	TCGA-BH-A0HX-01	-0.4117	-0.7048	-0.7145	-1.4698	-0.3292	-1.0091	-0.3436
brca_tcga	TCGA-BH-A0HY-01	-0.4834	-0.8207	-0.4301	-0.5657	-0.9032	-0.9488	-0.3596
brca_tcga	TCGA-A1-A0SE-01	1.7448	0.3031	-0.7631	0.2853	-0.5753	-0.8815	-0.3458
brca_tcga	TCGA-A1-A0SH-01	0.162	-0.1507	-0.7312	1.2165	-0.6226	0.3173	-0.3445
brca_tcga	TCGA-A1-A0SJ-01	0.9551	0.5797	-0.5536	-0.7465	-0.4852	0.5923	-0.3443
brca_tcga	TCGA-A1-A0SK-01	-0.8468	-0.9932	-0.7571	-1.6896	-1.0121	-1.4737	-0.3596
brca_tcga	TCGA-A1-A0SM-01	-0.0885	-0.0748	-0.7241	-1.2225	-0.7886	0.1086	-0.3464
brca_tcga	TCGA-A1-A0SP-01	0.3695	-1.1893	-0.5595	-1.3982	0.0168	-0.2066	-0.3138
brca_tcga	TCGA-A2-A0EN-01	0.2146	0.1691	0.2181	1.8786	0.8424	0.9231	0.1936
brca_tcga	TCGA-A2-A0ST-01	0.6343	5.1309	2.8621	0.1795	5.0619	4.4661	3.8322
brca_tcga	TCGA-A2-A0SU-01	-0.4014	-1.1294	-0.6928	0.2259	-0.57	0.4111	-0.2875
brca_tcga	TCGA-A2-A0SV-01	-1.0811	-1.038	0.4339	0.3545	0.2624	-0.7369	-0.3596
brca_tcga	TCGA-A2-A0SW-01	0.3603	-0.4592	0.7406	-1.6842	1.3067	-0.6632	0.9265
brca_tcga	TCGA-A2-A0SX-01	0.163	1.2008	1.9161	0.1331	0.5763	-0.0892	0.5818
brca_tcga	TCGA-A2-A0SY-01	0.9921	1.1477	-0.3328	-0.8427	0.5913	-0.1647	-0.1845
brca_tcga	TCGA-A2-A0T0-01	-0.8329	-1.2307	-0.6549	-0.63	-0.3093	0.8766	-0.1401
brca_tcga	TCGA-A2-A0T1-01	-0.429	-0.2245	1.1989	-1.0347	1.1146	-0.3705	0.4403
brca_tcga	TCGA-A2-A0T2-01	-0.3283	-0.2915	-0.9099	-1.4232	-0.6909	-0.4088	0.1445
brca_tcga	TCGA-A2-A0T4-01	-0.6101	-0.5217	0.2151	-0.1798	0.2191	-0.2123	0.0083
brca_tcga	TCGA-A2-A0T5-01	-0.5946	-0.8107	-0.9044	1.3317	-0.5628	3.2023	-0.3443
brca_tcga	TCGA-A2-A0T6-01	2.6722	1.221	-0.257	1.3683	0.1522	-0.3329	-0.1444
brca_tcga	TCGA-A2-A0T7-01	0.337	-0.801	-0.5138	0.1527	0.1058	-0.1024	-0.3233
brca_tcga	TCGA-A8-A075-01	-1.0442	-0.7086	0.6024	-0.9426	0.1561	-0.5352	0.211
brca_tcga	TCGA-AR-A0TX-01	0.5351	0.5768	1.5192	-0.9625	1.6435	1.0106	0.5616
brca_tcga	TCGA-B6-A0RN-01	-0.8484	-0.9546	-0.8483	0.1896	-0.6792	-0.6548	-0.3424
brca_tcga	TCGA-B6-A0RO-01	-1.0736	-1.0976	-0.3868	0.2699	-0.727	-0.0777	-0.2344
brca_tcga	TCGA-B6-A0RP-01	-0.874	-0.7132	-0.5111	1.4436	-0.1545	0.2474	-0.1905
brca_tcga	TCGA-B6-A0RT-01	0.9097	2.256	1.576	-0.6715	2.5624	0.1092	4.3534
brca_tcga	TCGA-B6-A0RU-01	-0.7473	-0.7257	-0.6987	-1.0366	-0.7974	0.711	-0.3002
brca_tcga	TCGA-B6-A0RV-01	1.1818	0.6756	-0.1381	-1.154	0.5494	-0.3384	-0.2583
brca_tcga	TCGA-BH-A0BC-01	-0.4574	-0.4023	0.5394	-1.0677	0.1683	-0.0719	-0.2837
brca_tcga	TCGA-BH-A0DH-01	2.092	0.2542	-0.3997	-0.6436	-0.3201	-1.0284	-0.2966
brca_tcga	TCGA-BH-A0DQ-01	1.3841	-0.268	-0.2894	-0.9964	-0.5973	-0.6391	-0.3083
brca_tcga	TCGA-BH-A0HI-01	-0.2041	-0.4553	-0.5333	1.2733	-0.4217	-0.2135	-0.3154
brca_tcga	TCGA-BH-A0HP-01	0.0065	0.6073	0.0305	-0.8879	0.4243	0.0788	-0.1844
brca_tcga	TCGA-BH-A0RX-01	-0.7404	0.5077	0.6453	-0.5663	2.457	0.7899	2.4619
brca_tcga	TCGA-A2-A04R-01	-1.2242	-0.7421	-0.6579	-1.6772	-0.8484	-1.3112	-0.3444
brca_tcga	TCGA-A2-A0YC-01	0.9579	-0.6984	0.8762	2.3858	-0.1105	-0.3691	-0.3119
brca_tcga	TCGA-A2-A0YD-01	1.7084	0.8257	0.3602	1.2998	0.2927	-0.0888	-0.2922
brca_tcga	TCGA-A2-A0YE-01	-1.2989	-1.2125	0.7104	1.7513	-0.8568	-0.1772	-0.3065
brca_tcga	TCGA-A2-A0YF-01	-0.1363	-0.0437	-0.527	0.1512	-0.2928	1.3598	-0.3262
brca_tcga	TCGA-A2-A0YG-01	-0.5897	-1.1043	-0.2523	-1.1568	-0.7426	-0.2521	-0.2909
brca_tcga	TCGA-A2-A0YH-01	-0.9524	0.4585	2.0397	-0.7237	-0.2543	0.0559	-0.2853
brca_tcga	TCGA-A2-A0YJ-01	-0.8121	-1.229	-0.9495	-1.0263	-1.023	0.3383	-0.3255
brca_tcga	TCGA-A2-A0YK-01	1.3132	1.7094	0.294	-0.25	0.6127	1.2383	0.2606
brca_tcga	TCGA-A2-A0YL-01	2.4764	1.0107	-0.1264	-0.4323	-0.1851	0.3499	-0.2657
brca_tcga	TCGA-A2-A0YM-01	-1.1522	-0.7378	0.6006	-0.0617	-0.2521	-0.1724	-0.1623
brca_tcga	TCGA-A2-A0YT-01	-0.8262	-0.8445	-0.1751	-1.3772	-0.5762	-1.0471	-0.3257
brca_tcga	TCGA-AN-A0XN-01	0.3712	-0.419	0.008	0.1775	-0.5193	0.7219	-0.3387
brca_tcga	TCGA-AN-A0XO-01	0.3678	-0.8271	-0.8098	1.6635	-0.3274	-0.4325	-0.3596
brca_tcga	TCGA-AN-A0XP-01	-0.7944	0.5127	1.1705	2.2772	0.4088	-0.429	-0.3596
brca_tcga	TCGA-AN-A0XR-01	-0.0223	0.4817	1.1479	-1.5557	0.0251	-0.4762	-0.3596
brca_tcga	TCGA-AN-A0XS-01	3.2636	-0.2124	-0.1523	0.3321	-0.2724	-0.4942	-0.2227
brca_tcga	TCGA-AN-A0XT-01	0.0809	-0.6521	-0.8779	-1.4046	-0.4989	-0.8607	-0.3596
brca_tcga	TCGA-AN-A0XU-01	-1.3085	0.1579	2.1325	1.7301	0.7732	2.8313	1.3143
brca_tcga	TCGA-AN-A0XV-01	-0.1416	-0.4373	-0.2211	-0.6984	-0.3619	-0.127	-0.3304
brca_tcga	TCGA-AN-A0XW-01	0.531	0.5478	1.6327	1.0154	1.6031	-0.613	2.3448
brca_tcga	TCGA-AR-A0U0-01	-0.8577	3.8832	4.3476	1.3752	3.3353	0.9091	1.2139
brca_tcga	TCGA-AR-A0U2-01	-0.7657	0.1909	0.6344	-1.7901	-0.1215	-0.8854	0.017
brca_tcga	TCGA-AR-A0U3-01	-0.4616	-0.6157	-0.504	-0.1261	0.1556	-0.2988	-0.1685
brca_tcga	TCGA-B6-A0WT-01	1.7728	-0.0593	-0.334	0.9867	-0.7023	-1.1074	-0.2815
brca_tcga	TCGA-B6-A0WV-01	0.655	-0.4538	-0.3522	-0.1507	-0.517	-1.5036	-0.3596
brca_tcga	TCGA-B6-A0WW-01	-1.0618	-1.3086	0.2452	0.1987	-0.0584	-0.478	-0.2645
brca_tcga	TCGA-B6-A0WX-01	0.4746	-0.8956	-0.579	-1.0623	-0.5437	1.4474	-0.2802
brca_tcga	TCGA-B6-A0WY-01	-0.1337	-0.2638	1.0737	0.5073	-0.0212	0.0724	-0.239
brca_tcga	TCGA-B6-A0WZ-01	0.3693	1.7025	-0.3223	0.6659	-0.1244	-0.4712	-0.3596
brca_tcga	TCGA-B6-A0X1-01	1.5464	1.8372	4.6996	1.484	1.0251	2.976	1.4842
brca_tcga	TCGA-B6-A0X4-01	-1.0328	-1.401	-0.5095	0.5928	-0.7032	-0.8967	-0.3596
brca_tcga	TCGA-B6-A0X5-01	0.2539	0.2533	-0.7932	-1.1894	-0.7657	-1.0753	-0.3596
brca_tcga	TCGA-BH-A0W3-01	-1.0221	-1.0308	-0.1695	1.01	-0.1618	-0.8473	-0.3596
brca_tcga	TCGA-BH-A0W4-01	3.2982	0.5664	-0.6508	1.3239	-0.7568	-0.6379	-0.3462
brca_tcga	TCGA-BH-A0W5-01	2.0987	1.5505	-0.3099	-0.0631	0.3533	0.2364	0.3382
brca_tcga	TCGA-BH-A0WA-01	-0.9098	-0.9449	0.2768	0.0315	-0.1932	-0.2508	0.0272
brca_tcga	TCGA-A2-A0YI-01	1.0889	0.9036	-0.0312	1.3944	0.9594	0.3218	-0.1848
brca_tcga	TCGA-AN-A0XL-01	0.0628	0.9285	-0.9207	-0.2545	-0.1707	0.0625	-0.3596
brca_tcga	TCGA-AO-A03M-01	1.9966	1.6831	4.8009	-0.4334	0.9699	-0.5692	0.3008
brca_tcga	TCGA-AO-A03N-01	-0.9546	-1.0885	-0.872	-0.7534	-0.6975	0.3256	-0.3596
brca_tcga	TCGA-AO-A03U-01	0.0905	0.384	-0.6335	0.7124	0.137	6.1232	-0.3213
brca_tcga	TCGA-AO-A124-01	-0.2709	-0.5036	-0.6831	3.6487	-0.7816	0.7319	-0.2517
brca_tcga	TCGA-AO-A125-01	-0.463	0.6729	-0.922	-0.6502	-0.194	-0.7917	-0.3596
brca_tcga	TCGA-AO-A126-01	-1.4027	-0.8796	-0.8118	-1.3748	-0.2479	-0.6643	-0.2274
brca_tcga	TCGA-AO-A128-01	0.6321	7.7488	4.2219	1.0537	6.2	-0.2231	14.5959
brca_tcga	TCGA-AO-A129-01	-0.4105	0.1204	-0.2766	-0.8125	0.6402	0.0971	0.7399
brca_tcga	TCGA-AO-A12B-01	-0.6538	-1.2632	-0.1045	0.5151	-0.8387	-0.2203	-0.3242
brca_tcga	TCGA-AO-A12E-01	0.0277	0.4135	0.524	1.6199	-0.2193	0.4316	-0.3367
brca_tcga	TCGA-AO-A12G-01	-0.016	-0.824	-0.6249	0.5925	-0.7464	-0.511	-0.3429
brca_tcga	TCGA-AQ-A04H-01	-1.162	-0.9076	-0.641	-1.3912	-0.3516	-0.9834	-0.335
brca_tcga	TCGA-AQ-A04L-01	0.0139	-1.2602	-0.72	-0.2823	-0.7021	1.5045	-0.2904
brca_tcga	TCGA-B6-A0X7-01	-0.8768	-0.3759	-0.5546	-0.6932	-0.6637	-0.7506	-0.3309
brca_tcga	TCGA-E2-A105-01	-0.4164	0.9129	-0.4604	-0.6658	-0.9356	-1.1403	-0.3462
brca_tcga	TCGA-E2-A107-01	-1.589	-1.1823	-0.9267	-0.0991	-0.5547	-1.2319	-0.3458
brca_tcga	TCGA-E2-A108-01	1.0887	1.4664	1.243	-0.0333	2.1722	0.9567	2.1401
brca_tcga	TCGA-E2-A109-01	-1.1391	-1.2208	0.3621	-1.5098	-0.4784	-1.1576	-0.3338
brca_tcga	TCGA-E2-A10B-01	-0.6714	0.376	0.1368	0.7855	-0.1174	-0.71	-0.2762
brca_tcga	TCGA-E2-A10C-01	-1.5613	-0.7657	-0.4926	-1.1034	0.191	-0.5329	0.0588
brca_tcga	TCGA-E2-A10E-01	-0.92	0.2071	0.5776	1.7107	0.347	0.2422	-0.2153
brca_tcga	TCGA-E2-A10F-01	1.7089	1.3848	0.1629	1.0655	0.0927	-0.4545	-0.1923
brca_tcga	TCGA-A1-A0SD-01	-0.4887	-0.259	0.1813	1.1461	-0.0594	0.1393	-0.3042
brca_tcga	TCGA-A2-A04N-01	1.2413	0.1933	-0.8251	-0.0382	-0.6538	-0.5907	-0.3098
brca_tcga	TCGA-A2-A04U-01	-1.0993	-1.6891	-0.8353	2.2243	-1.0567	-0.8688	-0.3596
brca_tcga	TCGA-A2-A04W-01	0.5411	-0.7115	-0.5785	-1.9885	-0.3883	-0.222	-0.3144
brca_tcga	TCGA-A2-A0CL-01	1.2299	1.3564	3.0663	-0.3046	1.2343	0.0341	0.2923
brca_tcga	TCGA-A2-A0CS-01	-0.8375	-0.4613	-0.5307	0.8149	0.0802	-0.4449	-0.3016
brca_tcga	TCGA-A2-A0CV-01	0.2635	-0.1867	-0.7197	0.0596	1.8889	0.3715	-0.1676
brca_tcga	TCGA-A2-A0CW-01	-0.6924	-0.9567	0.9649	-1.8961	0.3665	-0.9351	-0.1309
brca_tcga	TCGA-A2-A0D3-01	-0.5885	0.1961	-0.3592	1.618	0.1	-0.1541	-0.2381
brca_tcga	TCGA-A2-A0ES-01	1.2716	3.7529	-0.4809	0.9452	-0.2597	1.7261	-0.2663
brca_tcga	TCGA-A2-A0EW-01	0.349	0.7932	-0.5626	0.0456	-0.5768	0.7172	-0.2854
brca_tcga	TCGA-A2-A0T3-01	-0.196	1.2198	-0.624	0.7322	-0.8144	-1.209	-0.3596
brca_tcga	TCGA-A7-A0DA-01	-0.0106	-0.4618	-0.4008	-0.034	-0.7421	0.7562	-0.3316
brca_tcga	TCGA-AO-A03V-01	1.0386	-1.0659	-0.4394	-1.2283	-0.4032	-0.2903	-0.3596
brca_tcga	TCGA-AO-A12A-01	0.5623	0.9259	-0.5175	0.4295	0.4575	0.4835	-0.331
brca_tcga	TCGA-AO-A12D-01	0.4257	0.6442	1.844	-0.5759	0.8348	0.0703	0.3851
brca_tcga	TCGA-AO-A12F-01	-1.2328	-1.2074	-1.0163	0.3265	-1.159	0.0777	-0.3454
brca_tcga	TCGA-AO-A12H-01	-1.0095	0.4845	-0.591	-0.751	-0.6649	-1.0736	-0.332
brca_tcga	TCGA-AR-A0TS-01	0.7758	0.5968	-0.4048	-0.0276	-0.1763	0.569	-0.0854
brca_tcga	TCGA-AR-A0TY-01	0.7488	-1.0764	-0.7953	-2.5663	-0.9139	-0.9097	-0.3596
brca_tcga	TCGA-B6-A0IH-01	0.3529	0.516	-0.4773	0.0792	0.0711	0.4106	-0.2972
brca_tcga	TCGA-B6-A0RH-01	-0.6058	-0.9137	3.7147	-0.9797	0.0405	-0.4021	-0.3308
brca_tcga	TCGA-B6-A0RQ-01	0.2094	-0.3017	-0.8384	0.4443	-0.8502	0.6939	-0.3596
brca_tcga	TCGA-B6-A0WS-01	1.884	0.2125	0.4382	3.4403	0.6592	-0.106	-0.0009
brca_tcga	TCGA-B6-A0X0-01	-0.5546	-1.045	-0.866	1.7375	-0.5922	0.4105	-0.3596
brca_tcga	TCGA-BH-A0AV-01	1.2316	-0.3526	-0.7354	0.8365	-0.7335	0.6367	-0.3174
brca_tcga	TCGA-BH-A0B0-01	0.5675	1.2702	1.7604	-0.989	2.6028	-0.378	-0.2558
brca_tcga	TCGA-BH-A0B7-01	1.1475	-0.1324	0.1997	-1.3195	-0.3317	0.9002	-0.2848
brca_tcga	TCGA-BH-A0BG-01	-0.1881	0.676	2.8278	2.6443	2.8889	1.1477	1.1671
brca_tcga	TCGA-BH-A0BL-01	0.0794	0.6953	1.2406	-0.0247	0.9572	2.0216	0.8751
brca_tcga	TCGA-BH-A0BP-01	1.7813	-0.9715	-0.6138	-0.9932	-0.2048	1.7492	-0.2756
brca_tcga	TCGA-BH-A0BQ-01	0.6443	-0.751	-0.1816	1.2722	0.5012	0.4239	-0.3205
brca_tcga	TCGA-BH-A0BR-01	0.3854	-0.6331	-0.3927	0.7649	0.0816	2.152	-0.2518
brca_tcga	TCGA-BH-A0BW-01	1.1311	1.9131	2.8644	5.8812	0.3982	1.4401	0.7514
brca_tcga	TCGA-BH-A0C7-01	0.4944	-0.5875	-0.0229	0.0658	-0.4243	-0.6359	-0.316
brca_tcga	TCGA-BH-A0DE-01	-0.4335	0.6164	-0.52	0.6216	0.0762	0.1367	-0.2259
brca_tcga	TCGA-BH-A0DL-01	1.3079	0.4611	2.7306	1.6114	4.7349	3.0253	1.8261
brca_tcga	TCGA-BH-A0DX-01	0.7117	-0.2087	-0.527	-0.5676	-0.5292	1.0437	-0.3128
brca_tcga	TCGA-BH-A0E9-01	-0.0785	-0.091	-0.6642	-0.1002	-0.818	0.601	-0.33
brca_tcga	TCGA-BH-A0EA-01	-0.3742	-0.2257	-0.8674	0.5612	-0.5051	0.6332	-0.3596
brca_tcga	TCGA-BH-A0EI-01	0.083	-0.1662	-0.6759	-0.2809	-0.7137	-1.0709	-0.3596
brca_tcga	TCGA-BH-A0H5-01	1.2398	1.874	3.9384	0.568	3.5516	1.3466	1.1848
brca_tcga	TCGA-BH-A0W7-01	0.1976	0.3705	1.1875	-1.3111	1.2907	-0.0457	-0.0671
brca_tcga	TCGA-C8-A12K-01	0.0202	2.3176	2.3041	-0.6583	3.3834	0.6282	2.6759
brca_tcga	TCGA-C8-A12L-01	0.0175	-0.9304	0.4386	0.3745	-0.3908	5.2342	0.3033
brca_tcga	TCGA-C8-A12M-01	0.9597	-0.3105	-0.3701	-0.4249	-0.3597	-1.4828	-0.3371
brca_tcga	TCGA-C8-A12N-01	0.1589	-0.3951	-0.2048	0.0634	-0.1058	-0.0242	-0.309
brca_tcga	TCGA-C8-A12O-01	1.4356	0.1016	0.0713	0.1271	-0.3036	-0.4375	-0.2405
brca_tcga	TCGA-C8-A12P-01	-0.4779	-0.3843	0.4958	-1.6145	-0.3908	-0.6865	-0.2796
brca_tcga	TCGA-C8-A12Q-01	0.5232	-0.3543	-0.4706	-1.007	-0.5675	2.7617	-0.2221
brca_tcga	TCGA-C8-A12T-01	0.5906	-1.0836	-0.3014	-1.3935	-0.2234	-1.0185	-0.2852
brca_tcga	TCGA-C8-A12U-01	-1.2144	-1.1255	1.7806	-2.053	1.3113	-1.3514	1.3249
brca_tcga	TCGA-C8-A12V-01	0.4187	1.9393	3.2466	-0.5776	2.5219	0.6836	6.1785
brca_tcga	TCGA-C8-A12W-01	-0.1142	-0.6928	-0.4077	0.2008	-0.5743	-1.4383	-0.3596
brca_tcga	TCGA-C8-A12X-01	-0.4718	-0.8735	0.4739	-1.0201	-0.4079	-1.5153	-0.3596
brca_tcga	TCGA-C8-A12Z-01	1.0411	-1.4365	-0.6871	2.4422	-0.4113	0.0374	-0.3596
brca_tcga	TCGA-C8-A130-01	-0.596	-1.2602	-0.5482	-0.727	-0.6321	-1.162	-0.2166
brca_tcga	TCGA-C8-A131-01	-0.6515	-0.9226	-0.8575	-1.14	-0.8183	3.8765	-0.2185
brca_tcga	TCGA-C8-A132-01	0.2761	-0.0562	0.1773	-0.7085	0.3915	0.153	0.0123
brca_tcga	TCGA-C8-A134-01	0.5472	0.5572	1.0168	1.0895	0.5842	1.6575	0.4208
brca_tcga	TCGA-C8-A135-01	0.296	-0.5752	-0.4849	-1.382	-0.6657	0.3099	-0.2824
brca_tcga	TCGA-C8-A137-01	-0.0505	-1.4785	-0.6439	-1.759	-0.8347	-0.8974	-0.3596
brca_tcga	TCGA-C8-A138-01	-0.8358	0.2907	0.6377	-1.8425	1.5218	-0.423	0.7805
brca_tcga	TCGA-D8-A13Y-01	-0.867	-1.1816	-1.0486	-2.1487	-0.8036	-0.713	-0.3596
brca_tcga	TCGA-D8-A13Z-01	0.226	-0.4291	0.7561	-0.5438	-0.1462	2.3533	-0.2353
brca_tcga	TCGA-D8-A140-01	-0.1626	0.384	1.4047	-1.1531	-0.3038	-1.3493	-0.2281
brca_tcga	TCGA-D8-A141-01	0.9336	4.1167	1.4223	0.8197	1.7734	0.186	0.6239
brca_tcga	TCGA-D8-A142-01	-0.4382	-0.4701	-0.6434	-0.5459	-0.6317	-0.1944	-0.2929
brca_tcga	TCGA-D8-A143-01	-0.9575	-1.2925	-0.485	0.73	-0.3658	-0.2778	0.0048
brca_tcga	TCGA-D8-A145-01	0.136	0.5203	-0.7814	-0.3281	-0.5207	-0.0463	-0.3427
brca_tcga	TCGA-D8-A146-01	-0.2064	0.5107	-0.6943	-0.8661	-0.6189	0.031	-0.3298
brca_tcga	TCGA-D8-A147-01	-0.7983	-0.5092	2.1751	1.7058	-0.4724	-0.5792	-0.1489
brca_tcga	TCGA-E2-A10A-01	0.386	-0.341	0.0178	0.9022	-0.323	-0.6127	-0.3596
brca_tcga	TCGA-E2-A14O-01	-0.3877	-1.5362	-0.8975	0.0909	-0.5643	-0.8357	-0.3428
brca_tcga	TCGA-E2-A14R-01	-0.1554	1.885	0.6087	-0.2807	1.0999	-0.0896	0.6774
brca_tcga	TCGA-E2-A14T-01	-0.5377	0.8876	-0.7401	-0.4415	-0.7706	-1.0247	-0.3596
brca_tcga	TCGA-E2-A14X-01	-0.0314	0.0702	-0.5397	-1.2568	-0.0914	0.11	-0.0251
brca_tcga	TCGA-E2-A14Z-01	-0.5077	-0.4674	0.1058	-0.6391	0.83	0.0139	0.3352
brca_tcga	TCGA-E2-A154-01	-0.4298	-0.4066	-0.626	0.178	-0.8095	-0.5251	-0.3596
brca_tcga	TCGA-E2-A159-01	0.1436	0.958	-0.0064	-0.7438	0.0435	0.7553	1.181
brca_tcga	TCGA-E2-A15D-01	0.2891	-0.5281	-0.791	1.1262	-0.3156	-0.65	-0.2276
brca_tcga	TCGA-E2-A15F-01	1.1274	-0.5257	0.4874	1.1155	-0.3345	-0.8788	-0.3419
brca_tcga	TCGA-E2-A15O-01	-0.3727	1.0003	-0.5171	-0.9785	-0.6253	-1.2297	-0.3078
brca_tcga	TCGA-E2-A15P-01	-1.0999	0.3427	-0.0791	0.6777	-0.3637	-0.8882	-0.2908
brca_tcga	TCGA-E2-A15R-01	-0.0709	-0.4781	-0.7271	-1.264	-1.0106	-1.4433	-0.3596
brca_tcga	TCGA-E2-A15S-01	-0.9809	-1.2994	-0.9413	-1.6937	-0.9133	-1.5771	-0.3596
brca_tcga	TCGA-E2-A15T-01	0.1066	2.5648	-0.8006	1.2054	-1.0942	-1.283	-0.3596
brca_tcga	TCGA-AR-A1AH-01	1.1395	-1.286	-0.3812	-0.752	-0.7063	1.0109	-0.3596
brca_tcga	TCGA-BH-A0BO-01	2.1183	0.5653	-0.763	3.0401	2.8448	1.5505	-0.346
brca_tcga	TCGA-BH-A0C1-01	-0.4416	0.4637	1.1477	-0.101	0.5459	-0.1941	-0.2629
brca_tcga	TCGA-BH-A0DO-01	0.8346	0.0017	-0.9235	1.2966	-0.6334	-0.4901	-0.329
brca_tcga	TCGA-BH-A0DT-01	0.85	0.1281	-0.2901	1.448	0.3704	0.7221	-0.23
brca_tcga	TCGA-BH-A18F-01	-0.5383	1.379	-0.4251	-0.6573	-0.2441	-0.2985	-0.2446
brca_tcga	TCGA-BH-A18G-01	-0.9775	-1.2201	-0.8318	-1.9724	-0.1012	1.2216	-0.1764
brca_tcga	TCGA-BH-A18H-01	-0.204	1.0224	0.4811	0.693	2.118	-0.4147	0.8326
brca_tcga	TCGA-BH-A18I-01	0.6394	0.6459	0.2425	0.3068	0.4925	-0.3171	0.0319
brca_tcga	TCGA-BH-A18J-01	0.1959	-0.6467	-0.3631	-0.7162	-0.0883	-0.0067	-0.3303
brca_tcga	TCGA-BH-A18K-01	-0.7512	-0.2898	-0.7757	-0.0675	-0.1592	-0.1237	-0.3151
brca_tcga	TCGA-BH-A18L-01	-1.2382	-1.4514	0.4476	0.1617	-0.2302	-1.2615	-0.3112
brca_tcga	TCGA-BH-A18M-01	1.2788	0.1049	0.3616	0.6753	-0.4256	-0.4579	-0.3596
brca_tcga	TCGA-BH-A18N-01	0.5118	-1.0073	-0.8141	-1.4614	-0.9242	-1.0823	-0.3309
brca_tcga	TCGA-BH-A18P-01	-0.7472	0.208	0.3268	0.5379	1.2633	-0.3825	0.0545
brca_tcga	TCGA-BH-A18Q-01	-0.8396	0.1471	0.9421	0.2406	0.7006	-0.0081	0.1903
brca_tcga	TCGA-BH-A18R-01	-0.8177	-0.8262	-0.3392	-2.1247	-0.6658	0.8431	-0.3223
brca_tcga	TCGA-BH-A18S-01	-0.9057	-0.621	-0.772	1.1637	-0.3805	-1.0157	-0.3459
brca_tcga	TCGA-BH-A18T-01	-0.5343	-0.7659	0.0737	1.1122	-0.7513	-0.2764	-0.1967
brca_tcga	TCGA-BH-A18U-01	-0.9151	-1.0525	0.675	0.4755	-0.3355	-0.4966	-0.2123
brca_tcga	TCGA-BH-A18V-01	-0.9294	0.2742	0.2653	0.719	1.0414	-0.6627	0.0151
brca_tcga	TCGA-C8-A12Y-01	-0.2822	-0.2721	0.3104	-0.8826	-0.0494	-0.4366	-0.3596
brca_tcga	TCGA-C8-A133-01	-1.2505	-1.2659	0.5062	0.6362	-0.818	-1.0315	-0.3596
brca_tcga	TCGA-E2-A14P-01	-0.8013	-1.0808	-0.194	-2.0632	-0.2024	1.6745	-0.0242
brca_tcga	TCGA-E2-A14Q-01	0.5311	0.0978	-0.4267	-1.0899	-0.1507	-0.2166	-0.304
brca_tcga	TCGA-E2-A14S-01	-0.8771	-0.3049	-0.7559	-1.6158	-0.59	-0.3877	-0.1255
brca_tcga	TCGA-E2-A14V-01	-0.2414	-1.0507	-0.7954	-0.9129	-0.2538	-0.7034	-0.3458
brca_tcga	TCGA-E2-A14W-01	-1.2728	-1.2492	-0.89	-0.6465	-0.8727	-0.4929	-0.3395
brca_tcga	TCGA-E2-A14Y-01	-1.0174	-1.1619	0.6478	-1.3641	-0.4174	1.269	-0.1157
brca_tcga	TCGA-E2-A150-01	0.1725	3.7495	0.2435	0.236	-0.3425	2.815	-0.1223
